id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,recharge,countries
1770,New Zealand UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_NZ_V2,20.00,16.00,12.53,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1771,New Zealand UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_NZ_V2,30.00,27.50,20.51,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1772,New Zealand UNL 7D,0,Oceania,2,Unlimited,7,esim_UL_7D_NZ_V2,46.00,37.00,28.50,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1773,Nicaragua 2GB,0,LATAM,2,2,15,esim_2GB_15D_NI_V2,21.00,17.00,13.25,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1774,Nicaragua UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_NI_V2,149.00,119.00,91.30,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1775,Nicaragua UNL 15D,0,LATAM,2,Unlimited,15,esim_UL_15D_NI_V2,223.00,178.00,#N/A,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,2024-07-05 16:49:34,3,0,
1776,Nicaragua UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_NI_V2,16.00,13.00,9.62,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1777,Nicaragua UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_NI_V2,45.00,36.00,27.77,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1778,Nicaragua UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_NI_V2,75.00,60.00,45.92,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1779,Nicaragua UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_NI_V2,104.00,83.00,64.07,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1780,Niger 2GB,0,Africa,2,2,15,esim_2GB_15D_NE_V2,33.00,26.00,20.18,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1781,Niger UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_NE_V2,229.00,183.00,#N/A,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,2024-07-05 16:49:34,3,0,
1782,Niger UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_NE_V2,24.00,19.00,14.57,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1783,Niger UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_NE_V2,69.00,55.00,42.62,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1784,Niger UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_NE_V2,115.00,92.00,70.67,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1785,Niger UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_NE_V2,160.00,128.00,98.72,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1786,Nigeria 2GB,0,Africa,2,2,15,nigercell-15days-2gb,15.50,12.00,9.50,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,1,0,
1787,Nigeria UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_NG_V2,149.00,119.00,91.30,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1788,Nigeria UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_NG_V2,223.00,178.00,#N/A,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,2024-07-05 16:49:34,3,0,
1789,Nigeria UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_NG_V2,16.00,13.00,9.62,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1790,Nigeria UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_NG_V2,45.00,36.00,27.77,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1791,Nigeria UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_NG_V2,75.00,60.00,45.92,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1792,Nigeria UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_NG_V2,104.00,83.00,64.07,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1793,North America 2GB,0,North America,2,2,15,esim_2GB_15D_RNA_V2,10.00,8.00,6.41,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1794,North America 50GB,0,North America,2,50,30,esim_50GB_30D_RNA_V2,150.00,120.00,105.17,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1795,North America UNL 10D,0,North America,2,Unlimited,10,esim_UL_10D_RNA_V2,70.00,55.00,42.40,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1796,North America UNL 15D,0,North America,2,Unlimited,15,esim_UL_15D_RNA_V2,100.00,82.00,63.32,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1797,North America UNL 1D,0,North America,2,Unlimited,1,esim_UL_1D_RNA_V2,8.00,6.00,4.73,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1798,North America UNL 30D,0,North America,2,Unlimited,30,esim_UL_30D_RNA_V2,175.00,150.00,126.10,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1799,North America UNL 3D,0,North America,2,Unlimited,3,esim_UL_3D_RNA_V2,21.00,17.00,13.10,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1800,North America UNL 5D,0,North America,2,Unlimited,5,esim_UL_5D_RNA_V2,35.00,28.00,21.47,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1801,North America UNL 7D,0,North America,2,Unlimited,7,esim_UL_7D_RNA_V2,49.00,39.00,29.84,0,0,0,2024-04-09 16:49:53,2024-04-09 16:49:53,\N,3,0,
1802,Northern Cyprus  2GB,0,Europe,2,2,15,esim_2GB_15D_CYP_V2,9.00,4.50,2.63,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1803,Northern Cyprus  50GB,0,Europe,2,50,30,esim_50GB_30D_CYP_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1804,Northern Cyprus  UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_CYP_V2,35.00,27.50,15.40,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1805,Northern Cyprus  UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_CYP_V2,45.00,36.00,22.82,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1806,Northern Cyprus  UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_CYP_V2,6.00,3.50,2.03,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1807,Northern Cyprus  UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_CYP_V2,70.00,60.00,45.10,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1808,Northern Cyprus  UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_CYP_V2,15.00,10.00,5.00,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1809,Northern Cyprus  UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_CYP_V2,25.00,14.00,7.97,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1810,Northern Cyprus  UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_CYP_V2,30.00,20.00,10.94,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1811,Norway 2GB,0,Europe,2,2,15,esim_2GB_15D_NO_V2,9.00,4.50,2.63,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1812,Norway 50GB,0,Europe,2,50,30,esim_50GB_30D_NO_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1813,Norway UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_NO_V2,35.00,27.50,15.40,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1814,Norway UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_NO_V2,45.00,36.00,22.82,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1815,Norway UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_NO_V2,6.00,3.50,2.03,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1816,Norway UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_NO_V2,70.00,60.00,45.10,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1817,Norway UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_NO_V2,15.00,10.00,5.00,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1818,Norway UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_NO_V2,25.00,14.00,7.97,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1819,Norway UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_NO_V2,30.00,20.00,10.94,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1820,Oceania 2GB,0,Oceania,2,2,15,esim_2GB_15D_ROC_V2,10.00,8.00,6.13,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1821,Oceania 50GB,0,Oceania,2,50,30,esim_50GB_30D_ROC_V2,150.00,120.00,100.30,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1822,Oceania UNL 10D,0,Oceania,2,Unlimited,10,esim_UL_10D_ROC_V2,65.00,54.00,40.45,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1823,Oceania UNL 15D,0,Oceania,2,Unlimited,15,esim_UL_15D_ROC_V2,100.00,80.00,60.40,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1824,Oceania UNL 1D,0,Oceania,2,Unlimited,1,esim_UL_1D_ROC_V2,8.00,6.00,4.54,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1825,Oceania UNL 30D,0,Oceania,2,Unlimited,30,esim_UL_30D_ROC_V2,175.00,155.00,120.25,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1826,Oceania UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_ROC_V2,20.00,16.00,12.52,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1827,Oceania UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_ROC_V2,30.00,27.50,20.50,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1828,Oceania UNL 7D,0,Oceania,2,Unlimited,7,esim_UL_7D_ROC_V2,45.00,37.00,28.48,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1829,Oman 2GB,0,Middle East,2,2,15,omancom-15days-2gb,8.00,5.95,3.90,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,1,0,
1830,Oman UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_OM_V2,95.00,76.00,58.30,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1831,Oman UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_OM_V2,10.00,8.00,6.32,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1832,Oman UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_OM_V2,29.00,23.00,17.87,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1833,Oman UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_OM_V2,48.00,38.00,29.42,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1834,Oman UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_OM_V2,66.00,53.00,40.97,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1835,Pakistan 2GB,0,Asia,2,2,15,sheesh-15days-2gb,7.00,5.10,3.20,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,1,0,
1836,Pakistan UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_PK_V2,55.00,44.00,33.55,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1837,Pakistan UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_PK_V2,80.00,65.00,50.05,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1838,Pakistan UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_PK_V2,6.00,5.00,3.85,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1839,Pakistan UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_PK_V2,161.00,129.00,99.55,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1840,Pakistan UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_PK_V2,18.00,12.00,10.45,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1841,Pakistan UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_PK_V2,30.00,24.00,17.05,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1842,Pakistan UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_PK_V2,35.00,32.00,23.65,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1843,Palestine 2GB,0,Middle East,2,2,15,tine-mobile-15days-2gb,14.00,12.95,11.90,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,1,0,
1844,Palestine 3GB,0,Middle East,2,3,30,tine-mobile-30days-3gb,19.50,18.05,16.60,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,1,0,
1845,Palestine 5GB,0,Middle East,2,5,30,tine-mobile-30days-5gb,30.00,27.75,25.50,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,1,0,
1846,Palestine UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_PS_V2,46.00,37.00,28.43,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1847,Palestine UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_PS_V2,136.00,109.00,84.20,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1848,Palestine UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_PS_V2,228.00,182.00,#N/A,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,2024-07-05 16:49:34,3,0,
1849,Panama 2GB,0,LATAM,2,2,15,esim_2GB_15D_PA_V2,21.00,17.00,13.25,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1850,Panama UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_PA_V2,149.00,119.00,91.30,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1851,Panama UNL 15D,0,LATAM,2,Unlimited,15,esim_UL_15D_PA_V2,223.00,178.00,#N/A,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,2024-07-05 16:49:34,3,0,
1852,Panama UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_PA_V2,16.00,13.00,9.62,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1853,Panama UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_PA_V2,45.00,36.00,27.77,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1854,Panama UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_PA_V2,75.00,60.00,45.92,0,0,0,2024-04-09 16:49:54,2024-04-09 16:49:54,\N,3,0,
1855,Panama UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_PA_V2,104.00,83.00,64.07,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1856,Papua New Guinea 1GB,0,Oceania,2,1,7,sivoli-mobile-7days-1gb,8.00,6.65,5.30,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1857,Papua New Guinea 2GB,0,Oceania,2,2,15,sivoli-mobile-15days-2gb,15.00,12.70,10.40,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1858,Papua New Guinea 3GB,0,Oceania,2,3,30,sivoli-mobile-30days-3gb,19.50,17.50,15.50,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1859,Papua New Guinea 5GB,0,Oceania,2,5,30,sivoli-mobile-30days-5gb,30.00,27.75,25.50,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1860,Papua New Guinea UNL 1D,0,Oceania,2,Unlimited,1,esim_UL_1D_PG_V2,36.00,29.00,22.00,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1861,Papua New Guinea UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_PG_V2,105.00,84.00,64.90,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1862,Papua New Guinea UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_PG_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1863,Papua New Guinea UNL 7D,0,Oceania,2,Unlimited,7,esim_UL_7D_PG_V2,245.00,196.00,#N/A,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,2024-07-05 16:49:34,3,0,
1864,Paraguay 2GB,0,LATAM,2,2,15,esim_2GB_15D_PY_V2,25.00,20.00,15.56,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1865,Paraguay UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_PY_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1866,Paraguay UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_PY_V2,19.00,15.00,11.27,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1867,Paraguay UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_PY_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1868,Paraguay UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_PY_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1869,Paraguay UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_PY_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1870,Peru 2GB,0,LATAM,2,2,15,esim_2GB_15D_PE_V2,16.00,13.00,9.79,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1871,Peru UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_PE_V2,109.00,87.00,66.55,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1872,Peru UNL 15D,0,LATAM,2,Unlimited,15,esim_UL_15D_PE_V2,161.00,129.00,99.55,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1873,Peru UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_PE_V2,11.00,9.00,7.15,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1874,Peru UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_PE_V2,33.00,26.00,20.35,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1875,Peru UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_PE_V2,55.00,44.00,33.55,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1876,Peru UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_PE_V2,76.00,61.00,46.75,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1877,Philippines 2GB,0,Asia,2,2,15,alpas-mobile-15days-2gb,7.00,5.10,3.20,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1878,Philippines UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_PH_V2,95.00,76.00,58.30,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1879,Philippines UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_PH_V2,140.00,113.00,87.17,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1880,Philippines UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_PH_V2,9.00,7.50,6.32,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1881,Philippines UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_PH_V2,29.00,23.00,17.87,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1882,Philippines UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_PH_V2,48.00,38.00,29.42,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1883,Philippines UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_PH_V2,66.00,53.00,40.97,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1884,Poland 2GB,0,Europe,2,2,15,esim_2GB_15D_PL_V2,9.00,4.50,2.63,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1885,Poland 50GB,0,Europe,2,50,30,esim_50GB_30D_PL_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1886,Poland UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_PL_V2,35.00,27.50,15.40,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1887,Poland UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_PL_V2,45.00,36.00,22.82,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1888,Poland UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_PL_V2,6.00,3.50,2.03,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1889,Poland UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_PL_V2,70.00,60.00,45.10,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1890,Poland UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_PL_V2,15.00,10.00,5.00,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1891,Poland UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_PL_V2,25.00,14.00,7.97,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1892,Poland UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_PL_V2,30.00,20.00,10.94,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1893,Portugal 2GB,0,Europe,2,2,15,esim_2GB_15D_PT_V2,9.00,4.50,2.63,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1894,Portugal 50GB,0,Europe,2,50,30,esim_50GB_30D_PT_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1895,Portugal UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_PT_V2,35.00,27.50,15.40,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1896,Portugal UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_PT_V2,45.00,36.00,22.82,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1897,Portugal UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_PT_V2,6.00,3.50,2.03,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1898,Portugal UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_PT_V2,70.00,60.00,45.10,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1899,Portugal UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_PT_V2,15.00,10.00,5.00,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1900,Portugal UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_PT_V2,25.00,14.00,7.97,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1901,Portugal UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_PT_V2,30.00,20.00,10.94,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1902,Puerto Rico 2GB,0,LATAM,2,2,15,boricua-mobile-15days-2gb,8.00,5.65,3.30,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1903,Puerto Rico UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_PR_V2,41.00,33.00,25.30,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1904,Puerto Rico UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_PR_V2,121.00,97.00,74.80,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1905,Puerto Rico UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_PR_V2,203.00,162.00,124.30,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1906,Qatar 2GB,0,Middle East,2,2,15,pearl-mobile-15days-2gb,9.00,6.30,3.60,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,0,
1907,Qatar UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_QA_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1908,Qatar UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_QA_V2,20.00,17.50,11.27,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1909,Qatar UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_QA_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1910,Qatar UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_QA_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,0,
1911,Qatar UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_QA_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,0,
1912,Reunion 2GB,0,Africa,2,2,15,reunion-mobile-15days-2gb,7.50,4.55,1.60,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,1,0,
